title,url,book_name,books_url,author_name,book_price,star_rating,rating
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,28 Years UPSC Civil Services IAS Prelims Topic-wise Solved Papers 1 & 2 (1995 - 2022) 13th Edition,https://www.amazon.in//Services-Prelims-Topic-wise-Solved-Papers/dp/B09XMHRQ63/ref=zg_bs_4149751031_9/000-0000000-0000000?pd_rd_i=B09XMHRQ63&psc=1,Mrunal Patel,₹460.00,3.4,8
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Arithmetic Volume 1 Maths Book By Aditya Sir (Complete Class Notes),https://www.amazon.in//Arithmetic-Maths-Aditya-Complete-Class/dp/B0B2DT725Y/ref=zg_bs_4149751031_10/000-0000000-0000000?pd_rd_i=B0B2DT725Y&psc=1,Aditya Patel,₹299.00,4.6,236
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,CA Foundation Books of Principle & Practice of Accounting Volume 1 & 2 by Anshul Agarwal for Students,https://www.amazon.in//Foundation-Principle-Practice-Accounting-Students/dp/B0B517TMCG/ref=zg_bs_4149751031_11/000-0000000-0000000?pd_rd_i=B0B517TMCG&psc=1,Anshul Agrawal,₹479.00,5.0,43
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"9 Years Topic Wise UPSC Civil Services IAS Mains Solved Papers (2022 to 2013) for Paper B (Compulsory English), Paper I (Essay), & Paper II - V (General Studies Papers 1 to 4) 3rd Edition",https://www.amazon.in//Services-Solved-Papers-Compulsory-English/dp/9355641354/ref=zg_bs_4149751031_12/000-0000000-0000000?pd_rd_i=9355641354&psc=1,Disha Experts,₹346.00,4.3,168
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,UGC NET /SET/JRF Paper 1 Teaching and Research Aptitude - 2019- 2021 fully solved papers including Oct- Dec 2021 | Includes National Education Policy 2020| Sixth Edition| By Pearson,https://www.amazon.in//UGC-Paper-Teaching-Research-Aptitude/dp/9354495567/ref=zg_bs_4149751031_13/000-0000000-0000000?pd_rd_i=9354495567&psc=1,KVS Madaan,₹359.00,4.4,285
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,A Modern Approach To Verbal & Non-Verbal Reasoning (2 Colour Edition),https://www.amazon.in//Modern-Approach-Verbal-Non-Verbal-Reasoning/dp/9352832167/ref=zg_bs_4149751031_14/000-0000000-0000000?pd_rd_i=9352832167&psc=1,R.S. Aggarwal,₹550.00,4.4,"12,026"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Objective General English,https://www.amazon.in//Objective-General-English-SP-Bakshi/dp/9325791714/ref=zg_bs_4149751031_15/000-0000000-0000000?pd_rd_i=9325791714&psc=1,SP Bakshi,₹150.00,4.3,"1,069"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"MTG Objective NCERT at your FINGERTIPS - Biology, Best NEET Books (Based on NCERT Pattern - Latest & Revised Edition 2022)",https://www.amazon.in//MTG-Objective-NCERT-your-FINGERTIPS/dp/9391191789/ref=zg_bs_4149751031_16/000-0000000-0000000?pd_rd_i=9391191789&psc=1,MTG Editorial Board,₹599.00,4.6,"1,357"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,The Official Cambridge Guide To Ielts Student's Book With Answers With Dvd Rom,https://www.amazon.in//Official-Cambridge-Guide-Students-Answers/dp/110744277X/ref=zg_bs_4149751031_17/000-0000000-0000000?pd_rd_i=110744277X&psc=1,Pauline Cullen,₹529.00,4.4,"5,099"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,27 Years UPSC IAS/ IPS Prelims Topic-wise Solved Papers 1 & 2 (1995 - 2021) 12th Edition,https://www.amazon.in//Years-Prelims-Topic-wise-Solved-Papers/dp/9355640005/ref=zg_bs_4149751031_18/000-0000000-0000000?pd_rd_i=9355640005&psc=1,Mrunal Patel,₹435.00,4.5,"2,930"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,How to Prepare for QUANTITATIVE APTITUDE for CAT |10th Edition | With CAT Practice Tests on Pull Marks,https://www.amazon.in//Prepare-QUANTITATIVE-APTITUDE-Practice-Tests/dp/9355321627/ref=zg_bs_4149751031_19/000-0000000-0000000?pd_rd_i=9355321627&psc=1,ARUN SHARMA,₹714.00,3.7,4
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Certificate Physical And Human Geography; Indian Edition,https://www.amazon.in//Certificate-Physics-Human-Geography-Indian/dp/0195628160/ref=zg_bs_4149751031_20/000-0000000-0000000?pd_rd_i=0195628160&psc=1,Goh Cheng Leong,₹278.00,4.5,"12,403"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,How to Prepare for VERBAL ABILITY & READING COMPREHENSION for CAT | 10th Edition | With CAT Practice Tests on Pull Marks | VARC,https://www.amazon.in//Prepare-ABILITY-READING-COMPREHENSION-Practice/dp/9355321015/ref=zg_bs_4149751031_21/000-0000000-0000000?pd_rd_i=9355321015&psc=1,Arun Sharma,₹680.00,4.4,29
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Decode GS-2 : Governance & Social Justice for UPSC Civil Services Exam and State PSC,https://www.amazon.in//Decode-GS-2-Governance-Justice-Services/dp/8195441238/ref=zg_bs_4149751031_22/000-0000000-0000000?pd_rd_i=8195441238&psc=1,Mudit Jain IRS,₹340.00,,
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,General Knowledge 2023,https://www.amazon.in//General-Knowledge-2023-Manohar-Pandey/dp/9326190722/ref=zg_bs_4149751031_23/000-0000000-0000000?pd_rd_i=9326190722&psc=1,Manohar Pandey,₹110.00,4.3,203
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Word Power Made Easy By Norman Lewis (More than 700 Pages),https://www.amazon.in//Word-Power-Norman-Lewis-Pages/dp/B09LV1KHKV/ref=zg_bs_4149751031_24/000-0000000-0000000?pd_rd_i=B09LV1KHKV&psc=1,Norman Lewis,₹89.00,4.4,518
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"NCERT Summary (Class VI – XII) One linear for UPSC/IAS Preparation, State Civil Services, Competitive Examinations",https://www.amazon.in//NCERT-SUMMARY-VI-XII-Manish-Rannjan/dp/939038981X/ref=zg_bs_4149751031_25/000-0000000-0000000?pd_rd_i=939038981X&psc=1,Manish Rannjan,₹151.00,4.1,891
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Problems In GENERAL PHYSICS,https://www.amazon.in//Problems-GENERAL-PHYSICS-I-Irodov/dp/9351762564/ref=zg_bs_4149751031_26/000-0000000-0000000?pd_rd_i=9351762564&psc=1,I E Irodov,₹128.00,4.5,"4,108"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,General Knowledge 2023,https://www.amazon.in//General-Knowledge-2023-Manohar-Pandey/dp/9326190706/ref=zg_bs_4149751031_27/000-0000000-0000000?pd_rd_i=9326190706&psc=1,Manohar Pandey,₹25.00,4.0,104
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Manorama English Yearbook 2022,https://www.amazon.in//Manorama-English-Yearbook-Mammen-Mathew/dp/8195407277/ref=zg_bs_4149751031_28/000-0000000-0000000?pd_rd_i=8195407277&psc=1,Mammen Mathew,₹230.00,4.6,936
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"India & World Map ( Both Political & Physical ) with Constitution of India Chart, History of India Chart & Geography Terms Chart | Set Of 7 | Useful for UPSC and other exams",https://www.amazon.in//Political-Physical-Constitution-History-Geography/dp/B09G6B297L/ref=zg_bs_4149751031_29/000-0000000-0000000?pd_rd_i=B09G6B297L&psc=1,Vidya Chitr Prakashan,₹130.00,4.4,935
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,भारत की राजव्यवस्था ( Bharat Ki Rajvyavastha) |6th Revised Edition |UPSC | Civil Services Exam | State Administrative Exams,https://www.amazon.in//%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE-Rajvyavastha-Revised-Services-Administrative/dp/9354600514/ref=zg_bs_4149751031_30/000-0000000-0000000?pd_rd_i=9354600514&psc=1,M Laxmikanth,₹520.00,4.5,312
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Indian Art and Culture ( English| 4th Edition) | UPSC | Civil Services Exam | State Administrative Exams,https://www.amazon.in//Indian-Culture-English-Services-Administrative/dp/9354601804/ref=zg_bs_4149751031_1/000-0000000-0000000?pd_rd_i=9354601804&psc=1,Nitin Singhania,₹640.00,4.6,617
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"5 Lb. Book Of Gre Practice Problems: 1, 800+ Practice Problems In Book And Online (Manhattan Prep 5 Lb Series (2019 Edition))",https://www.amazon.in//Book-Practice-Problems-Manhattan-Prep/dp/1506247598/ref=zg_bs_4149751031_2/000-0000000-0000000?pd_rd_i=1506247598&psc=1,Manhattan Prep,₹675.00,4.5,"4,316"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Indian Economy (English| 3rd Edition) | UPSC | Civil Services Exam | State Administrative Exams,https://www.amazon.in//Indian-Economy-English-Services-Administrative/dp/9355321406/ref=zg_bs_4149751031_3/000-0000000-0000000?pd_rd_i=9355321406&psc=1,Nitin Singhania,₹560.00,4.6,105
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Quanta Quantitative Aptitude by Aashish Arora (English Medium)(3662),https://www.amazon.in//Quanta-Quantitative-Aptitude-Aashish-English/dp/9394106928/ref=zg_bs_4149751031_4/000-0000000-0000000?pd_rd_i=9394106928&psc=1,Aashish Arora,₹260.00,4.3,146
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,UPSSSC PET Preliminary Exam Guide for Group C & Other Posts 2022 Hindi,https://www.amazon.in//UPSSSC-Preliminary-Guide-Group-Other/dp/9326197093/ref=zg_bs_4149751031_5/000-0000000-0000000?pd_rd_i=9326197093&psc=1,Arihant Experts,₹185.00,5.0,1
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"MTG Objective NCERT at your FINGERTIPS - Chemistry, Best Books for NEET & JEE Preparation (Based on NCERT Pattern - Latest & Revised Edition 2022)",https://www.amazon.in//MTG-Objective-NCERT-your-FINGERTIPS/dp/939119172X/ref=zg_bs_4149751031_6/000-0000000-0000000?pd_rd_i=939119172X&psc=1,MTG Editorial Board,₹459.00,4.5,772
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,PMF IAS Environment for UPSC 2022-23,https://www.amazon.in//Environment-2021-22-Civil-Services-State/dp/B09BLK2L12/ref=zg_bs_4149751031_7/000-0000000-0000000?pd_rd_i=B09BLK2L12&psc=1,PMF IAS,₹490.00,4.7,"1,560"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,How to Crack Test Of Reasoning- REVISED EDITION,https://www.amazon.in//How-Crack-Test-Reasoning-Jaikishan/dp/9313166755/ref=zg_bs_4149751031_8/000-0000000-0000000?pd_rd_i=9313166755&psc=1,Jaikishan,₹175.00,4.3,"5,069"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Fundamentals of Essay and Answer Writing,https://www.amazon.in//Fundamentals-Answer-Writing-Anudeep-Durishetty/dp/8194822718/ref=zg_bs_4149751031_9/000-0000000-0000000?pd_rd_i=8194822718&psc=1,Anudeep Durishetty,₹404.00,4.6,"1,898"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,BlackBook of English Vocabulary January 2022,https://www.amazon.in//BlackBook-English-Vocabulary-January-2022/dp/B09QSZFFBW/ref=zg_bs_4149751031_10/000-0000000-0000000?pd_rd_i=B09QSZFFBW&psc=1,Nikhil K Gupta,₹243.00,4.4,269
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"44 Years JEE Advanced (1978 - 2021) + JEE Main Chapterwise & Topicwise Solved Papers Physics, Chemistry & Mathematics 17th Edition",https://www.amazon.in//Years-JEE-Advanced-1978-Chapterwise/dp/9355640498/ref=zg_bs_4149751031_11/000-0000000-0000000?pd_rd_i=9355640498&psc=1,Disha Experts,"₹1,390.00",4.4,492
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,A BRIEF HISTORY OF MODERN INDIA,https://www.amazon.in//BRIEF-HISTORY-MODERN-INDIA/dp/8179307875/ref=zg_bs_4149751031_12/000-0000000-0000000?pd_rd_i=8179307875&psc=1,RAJIV AHIR,₹293.00,4.2,524
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,How to Prepare For LOGICAL REASONING For CAT ( With CAT Practice Tests on Pull Marks ) | 6th Edition,https://www.amazon.in//Prepare-LOGICAL-REASONING-Practice-Tests/dp/9354600557/ref=zg_bs_4149751031_13/000-0000000-0000000?pd_rd_i=9354600557&psc=1,Arun Sharma,₹520.00,4.5,785
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,How to Prepare For DATA INTERPRETATION For CAT ( With CAT Practice Tests on Pull Marks ) | 7th Edition,https://www.amazon.in//Prepare-INTERPRETATION-Practice-Tests-Marks/dp/9354600611/ref=zg_bs_4149751031_14/000-0000000-0000000?pd_rd_i=9354600611&psc=1,Arun Sharma,₹350.00,4.5,812
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,"Delhi Police Constable Driver Bharti Pariksha 2022, Last Exam, Mind Exam (दिल्ली पुलिस ड्राइवर भर्ती) - 2nd Ed",https://www.amazon.in//Police-Constable-Driver-Pariksha-%E0%A4%A1%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%B5%E0%A4%B0/dp/9390997135/ref=zg_bs_4149751031_15/000-0000000-0000000?pd_rd_i=9390997135&psc=1,Mohan Saini,₹225.00,3.9,12
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Prep Guide to BITSAT 2022,https://www.amazon.in//Prep-Guide-BITSAT-Arihant-Experts/dp/9325793784/ref=zg_bs_4149751031_16/000-0000000-0000000?pd_rd_i=9325793784&psc=1,Arihant Experts,₹497.00,4.5,162
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Quarterly Current Affairs 2022 Vol. 2 - April to June for Competitive Exams with Video eCourse 6th Edition,https://www.amazon.in//Quarterly-Current-Affairs-2022-Vol/dp/9355641389/ref=zg_bs_4149751031_17/000-0000000-0000000?pd_rd_i=9355641389&psc=1,Disha Experts,₹188.00,3.7,6
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,India's Struggle for Independence: 1857-1947,https://www.amazon.in//Indias-Struggle-Independence-Bipan-Chandra/dp/0140107819/ref=zg_bs_4149751031_18/000-0000000-0000000?pd_rd_i=0140107819&psc=1,Bipan Chandra,₹265.00,4.5,"7,127"
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,MTG Objective NCERT at your Fingertips PHY/CHEM/BIO for NEET / JEE 2022 Exam (Combo of 3 Books),https://www.amazon.in//Objective-Fingertips-PHYSICS-CHEMISTRY-BIOLOGY/dp/B09MNJGFMW/ref=zg_bs_4149751031_19/000-0000000-0000000?pd_rd_i=B09MNJGFMW&psc=1,MTG Editorial Board,"₹1,744.00",4.5,205
Exam Preparation,https://www.amazon.in//gp/bestsellers/books/4149751031,Physics Galaxy 2020-21 : Advanced Illustration in Physics,https://www.amazon.in//Physics-Galaxy-2020-21-Advanced-Illustration/dp/8193975634/ref=zg_bs_4149751031_20/000-0000000-0000000?pd_rd_i=8193975634&psc=1,Ashish Arora,₹361.00,4.6,"1,140"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Philosopher's Stone,https://www.amazon.in//Harry-Potter-Philosophers-Stone-Rowling-ebook/dp/B019PIOJYU/ref=zg_bs_1402038031_1/000-0000000-0000000?pd_rd_i=B019PIOJYU&psc=1,J.K. Rowling,₹124.95,4.7,"25,438"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,TINKLE DIGEST 1,https://www.amazon.in//TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_1402038031_2/000-0000000-0000000?pd_rd_i=B0758FSVW5&psc=1,ANANT PAI,₹55.65,4.2,208
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Ghosts of The Silent Hills: Stories based on true hauntings,https://www.amazon.in//Ghosts-Silent-Hills-Stories-hauntings/dp/9389717132/ref=zg_bs_1402038031_3/000-0000000-0000000?pd_rd_i=9389717132&psc=1,Anita Krishan,₹199.00,4.4,"1,528"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Saraswati,https://www.amazon.in//Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_1402038031_4/000-0000000-0000000?pd_rd_i=B06XXWYQFK&psc=1,SANJANA KAPUR,₹32.76,4.6,274
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,TINKLE DOUBLE DIGEST 2,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758BGM2Q/ref=zg_bs_1402038031_5/000-0000000-0000000?pd_rd_i=B0758BGM2Q&psc=1,ANANT PAI,₹94.50,4.6,84
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,TINKLE DOUBLE DIGEST 3,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758GV64B/ref=zg_bs_1402038031_6/000-0000000-0000000?pd_rd_i=B0758GV64B&psc=1,ANANT PAI,₹94.50,4.4,122
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Suppandi Volume 8—Employee of the Year,https://www.amazon.in//Suppandi-8-Employee-Year-Rajani-Thindiath-ebook/dp/B07BZKYKXR/ref=zg_bs_1402038031_7/000-0000000-0000000?pd_rd_i=B07BZKYKXR&psc=1,Rajani Thindiath,₹29.00,4.3,252
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Chamber of Secrets (Harry Potter 2),https://www.amazon.in//Harry-Potter-Chamber-Secrets/dp/1408855666/ref=zg_bs_1402038031_8/000-0000000-0000000?pd_rd_i=1408855666&psc=1,J.K. Rowling,₹309.00,4.7,"38,156"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,SUPPANDI (VOL 2) : TINKLE COLLECTION (SUPPANDI : TINKLE COLLECTION),https://www.amazon.in//SUPPANDI-VOL-TINKLE-COLLECTION-ebook/dp/B076WX4W22/ref=zg_bs_1402038031_9/000-0000000-0000000?pd_rd_i=B076WX4W22&psc=1,Rajani Thindiath,₹98.70,4.4,687
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Chamber of Secrets,https://www.amazon.in//Harry-Potter-Chamber-Secrets-Rowling-ebook/dp/B019PIOJY0/ref=zg_bs_1402038031_10/000-0000000-0000000?pd_rd_i=B019PIOJY0&psc=1,J.K. Rowling,₹124.95,4.7,"38,156"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter Box Set: The Complete Collection (Set of 7 Volumes),https://www.amazon.in//Harry-Potter-ChildrenS-Paperback-Boxed/dp/1408856778/ref=zg_bs_1402038031_11/000-0000000-0000000?pd_rd_i=1408856778&psc=1,J.K. Rowling,"₹2,600.00",4.7,"44,981"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Black Holes: The Reith Lectures,https://www.amazon.in//Black-Holes-Lectures-Stephen-Hawking/dp/085750357X/ref=zg_bs_1402038031_12/000-0000000-0000000?pd_rd_i=085750357X&psc=1,Stephen Hawking,₹89.00,4.5,"5,263"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,"Before the Coffee Gets Cold: A Novel (Before the Coffee Gets Cold Series, 1)",https://www.amazon.in//Before-Coffee-Gets-Toshikazu-Kawaguchi/dp/1529029589/ref=zg_bs_1402038031_13/000-0000000-0000000?pd_rd_i=1529029589&psc=1,Toshikazu Kawaguchi,₹325.00,4.4,"7,533"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,1984 (AmazonClassics Edition),https://www.amazon.in//1984-AmazonClassics-George-Orwell-ebook/dp/B088H7KLCG/ref=zg_bs_1402038031_14/000-0000000-0000000?pd_rd_i=B088H7KLCG&psc=1,George Orwell,₹69.00,4.5,"75,046"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,The Alchemist,https://www.amazon.in//Alchemist-Paulo-Coelho-ebook/dp/B00U6SFUSS/ref=zg_bs_1402038031_15/000-0000000-0000000?pd_rd_i=B00U6SFUSS&psc=1,Paulo Coelho,₹75.00,4.6,"86,505"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Dark Matter: The Most Mind-Blowing And Twisted Thriller Of The Year,https://www.amazon.in//Dark-Matter-Mind-Blowing-Twisted-Thriller/dp/144729758X/ref=zg_bs_1402038031_16/000-0000000-0000000?pd_rd_i=144729758X&psc=1,Blake Crouch,₹315.00,4.5,"16,743"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Dreadgod (Cradle Book 11),https://www.amazon.in//Dreadgod-Cradle-Book-Will-Wight-ebook/dp/B0B4MY8PN8/ref=zg_bs_1402038031_17/000-0000000-0000000?pd_rd_i=B0B4MY8PN8&psc=1,Will Wight,₹449.00,4.9,"4,457"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Dashavatar,https://www.amazon.in//Dashavatar-KAMALA-CHANDRAKANT-ebook/dp/B06Y697TL7/ref=zg_bs_1402038031_18/000-0000000-0000000?pd_rd_i=B06Y697TL7&psc=1,KAMALA CHANDRAKANT,₹49.00,4.6,591
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Prisoner of Azkaban,https://www.amazon.in//Harry-Potter-Prisoner-Azkaban/dp/1408855674/ref=zg_bs_1402038031_19/000-0000000-0000000?pd_rd_i=1408855674&psc=1,J.K. Rowling,₹321.00,4.7,"31,587"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,"Harry Potter and the Philosopher's Stone, Book 1",https://www.amazon.in//Harry-Potter-Philosophers-Stone-Book/dp/B072W9Y8T7/ref=zg_bs_1402038031_20/000-0000000-0000000?pd_rd_i=B072W9Y8T7&psc=1,J.K. Rowling,₹999.00,4.7,"25,438"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,The Sandman,https://www.amazon.in//The-Sandman/dp/B086WPWWC2/ref=zg_bs_1402038031_21/000-0000000-0000000?pd_rd_i=B086WPWWC2&psc=1,Neil Gaiman,"₹1,171.00",4.8,260
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Goblet of Fire,https://www.amazon.in//Harry-Potter-Goblet-Fire-Rowling-ebook/dp/B019PIOJWW/ref=zg_bs_1402038031_22/000-0000000-0000000?pd_rd_i=B019PIOJWW&psc=1,J.K. Rowling,₹313.95,4.7,"28,480"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Prisoner of Azkaban,https://www.amazon.in//Harry-Potter-Prisoner-Azkaban-Rowling-ebook/dp/B019PIOJZ4/ref=zg_bs_1402038031_23/000-0000000-0000000?pd_rd_i=B019PIOJZ4&psc=1,J.K. Rowling,₹222.30,4.7,"31,587"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Deathly Hallows,https://www.amazon.in//Harry-Potter-Deathly-Hallows-Rowling-ebook/dp/B019PIOJVI/ref=zg_bs_1402038031_24/000-0000000-0000000?pd_rd_i=B019PIOJVI&psc=1,J.K. Rowling,₹313.95,4.7,"32,958"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Order of the Phoenix,https://www.amazon.in//Harry-Potter-Order-Phoenix-Rowling-ebook/dp/B019PIOJV8/ref=zg_bs_1402038031_25/000-0000000-0000000?pd_rd_i=B019PIOJV8&psc=1,J.K. Rowling,₹313.95,4.7,"26,386"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Half-Blood Prince,https://www.amazon.in//Harry-Potter-Half-Blood-Prince-Rowling-ebook/dp/B019PIOJZE/ref=zg_bs_1402038031_26/000-0000000-0000000?pd_rd_i=B019PIOJZE&psc=1,J.K. Rowling,₹313.95,4.8,"30,687"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,My Evil Mother: A Short Story,https://www.amazon.in//My-Evil-Mother-Short-Story-ebook/dp/B09T971KPQ/ref=zg_bs_1402038031_27/000-0000000-0000000?pd_rd_i=B09T971KPQ&psc=1,Margaret Atwood,₹69.00,4.1,"15,363"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,If I hadn't met you: A gripping romantic mystery,https://www.amazon.in//If-hadnt-met-you-gripping-ebook/dp/B0912FWLZC/ref=zg_bs_1402038031_28/000-0000000-0000000?pd_rd_i=B0912FWLZC&psc=1,Shalini Ranjan,₹99.00,4.1,310
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Half Blood Prince,https://www.amazon.in//Harry-Potter-Half-Blood-Prince/dp/1408855704/ref=zg_bs_1402038031_29/000-0000000-0000000?pd_rd_i=1408855704&psc=1,J.K. Rowling,₹415.00,4.8,"30,687"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter 1-3 Box Set: A Magical Adventure Begins,https://www.amazon.in//Harry-Potter-1-3-Box-Set/dp/1526620294/ref=zg_bs_1402038031_30/000-0000000-0000000?pd_rd_i=1526620294&psc=1,J.K. Rowling,"₹1,000.00",4.7,"2,719"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Cursed Child - Parts One and Two: The Official Playscript of the Original West End Production,https://www.amazon.in//Harry-Potter-Cursed-Child-Playscript-ebook/dp/B073P9348D/ref=zg_bs_1402038031_1/000-0000000-0000000?pd_rd_i=B073P9348D&psc=1,J.K. Rowling,₹313.95,4.4,"26,475"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Dark Matter,https://www.amazon.in//Dark-Matter/dp/B07B7BKT8Y/ref=zg_bs_1402038031_2/000-0000000-0000000?pd_rd_i=B07B7BKT8Y&psc=1,Blake Crouch,₹323.00,4.5,"16,743"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,The Magicians Of Mazda,https://www.amazon.in//Magicians-Mazda-Ashwin-Sanghi-ebook/dp/B09YH37HDB/ref=zg_bs_1402038031_3/000-0000000-0000000?pd_rd_i=B09YH37HDB&psc=1,Ashwin Sanghi,₹252.00,4.5,576
